time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
155.0,2.5833333333333335,18.46666666666667,False,1385.0000000000002,0.0,20000.0,0.0,27.21988218512081,-0.08945290729332267,30.92278125527434,31.14012394923002,1.176545163615684,300.0199803641868,101324.934678999,-0.06532100100594107,553.869791954248,26.46742761113578,15248.025320459266,298.6579462094792,25.5079462094792,30.0,101325.0,291.57128595541815,26.8699803641868,7.352063225315494,11124.652458938,0.41863056571936935
160.0,2.6666666666666665,18.933333333333334,False,1420.0,0.0,20000.0,0.0,27.344910992348105,-0.028832353100279928,30.998201460436757,31.285498876428402,1.1764641310151647,300.04081849872466,101324.99321384012,-0.006786159879993647,552.5445548769163,26.592820003302872,15246.975137956535,298.6582685085663,25.508268508566346,30.0,101325.0,290.8536136750861,26.890818498724684,7.386894445361909,11283.515566871121,0.43419179351507015
165.0,2.75,19.4,False,1455.0,0.0,20000.0,0.0,27.46760167696118,-0.06878909561381402,31.190438747253836,31.43056859934072,1.1763835881536462,300.0612669461602,101324.96137192102,-0.03862807898258325,551.2270604987829,26.717959104369626,15245.931302471256,298.6585941849174,25.5085941849174,30.0,101325.0,290.14023367446487,26.911266946160197,7.421655306769341,11443.558462885112,0.44997448381351196
170.0,2.8333333333333335,19.866666666666667,False,1490.0,0.0,20000.0,0.0,27.58863814934432,-0.06494937746832272,31.33110021404234,31.575073470259404,1.1763045553318703,300.08143969155736,101324.96556390503,-0.03443609496753197,549.9172777052007,26.842600691409498,15244.90703710104,298.6589231866141,25.50892318661414,30.0,101325.0,289.43137892061725,26.931439691557387,7.456277969835972,11604.462330327995,0.46598005380879887
175.0,2.9166666666666665,20.333333333333336,False,1525.0000000000002,0.0,20000.0,0.0,27.707844701851286,-0.06424487525588882,31.47459514572706,31.718764606492584,1.1762266884711137,300.1013074503085,101324.96630690615,-0.03369309385016095,548.6152995294636,26.966540478452636,15243.897882585634,298.6592554622791,25.5092554622791,30.0,101325.0,288.72701044188454,26.951307450308548,7.490705688459066,11765.948802973691,0.48220950598470286
180.0,3.0,20.8,False,1560.0,0.0,20000.0,0.0,27.82500349925067,-0.10094543183349886,31.660624449568324,31.861426856011057,1.1761495863224312,300.12083391654176,101324.9168164881,-0.08318351190246176,547.321255002825,27.089604270180413,15242.898638738709,298.6595909603016,25.509590960301637,30.0,101325.0,288.02709502559355,26.97083391654178,7.524890075050115,11927.769360752727,0.4986634769317351
185.0,3.0833333333333335,21.266666666666666,False,1595.0,0.0,20000.0,0.0,27.940780924113824,-0.08505098124931337,31.7842421885476,32.00293643433621,1.1760742508825046,300.14013015401895,101324.94094963746,-0.05905036254262086,546.0351251413089,27.211663217965867,15241.922291437259,298.65992963245725,25.509929632457272,30.0,101325.0,287.3318653349208,26.99013015401897,7.5587953383238515,12089.727508336478,0.5153422942019359
190.0,3.1666666666666665,21.733333333333334,False,1630.0,0.0,20000.0,0.0,28.054620765670848,-0.09440300327879991,31.935944792181182,32.14312531425935,1.1759997512435945,300.1591034609451,101324.92724957528,-0.07275042471883353,544.7571031049437,27.33259533453871,15240.956776116984,298.66027142808366,25.510271428083684,30.0,101325.0,286.6411922550215,27.00910346094514,7.59238759292742,12251.629788239372,0.5322460145467802
195.0,3.25,22.2,False,1665.0,0.0,20000.0,0.0,28.166775314531947,-0.09887869853466742,32.08055457593838,32.28189991500036,1.1759264383986632,300.1777958857553,101324.9201877794,-0.07981222060334403,543.4872445615733,27.45231237334944,15240.006641646674,298.6606162993297,25.51061629932974,30.0,101325.0,285.95518818335887,27.027795885755324,7.625642325930399,12413.3227215857,0.5493744537897144
200.0,3.3333333333333335,22.666666666666668,False,1700.0,0.0,20000.0,0.0,28.277305870611258,-0.0943649237714496,32.21318485869271,32.4191639259555,1.175854359448664,300.19621764510185,101324.92730825438,-0.07269174561952241,542.2256383663045,27.570730733316534,15239.072498454685,298.6609641968063,25.5109641968063,30.0,101325.0,285.27390846895537,27.046217645101876,7.658536314810148,12574.655063453172,0.5667272161404358
205.0,3.4166666666666665,23.133333333333333,False,1735.0,0.0,20000.0,0.0,28.385941096195097,-0.11458233679260801,32.37304317875198,32.5548477481551,1.1757830437240908,300.2143235160325,101324.89282357629,-0.10717642371309921,540.9724260895711,27.68780169260071,15238.148246664217,298.66131507503343,25.51131507503345,30.0,101325.0,284.59731077674195,27.064323516032516,7.69105602572242,12735.519867302375,0.5843037265090161
210.0,3.5,23.6,False,1770.0,0.0,20000.0,0.0,28.493103394164564,-0.11402911850444034,32.50707945201549,32.688900631836866,1.1757131100529736,300.2321838990274,101324.89385600109,-0.10614399891346693,539.7276347775528,27.803466978746215,15237.24190628654,298.6616688854677,25.511668885467714,30.0,101325.0,283.92555668918027,27.082183899027427,7.723185271873948,12895.794757240488,0.6021032505538375
215.0,3.5833333333333335,24.066666666666666,False,1805.0,0.0,20000.0,0.0,28.598656434059308,-0.11035178523076127,32.635804946256115,32.82127951330276,1.1756443010639424,300.2497760723432,101324.90059170201,-0.09940829798870254,538.4913802859968,27.917695414846094,15236.350141788693,298.6620255828765,25.512025582876504,30.0,101325.0,283.25864203846464,27.099776072343218,7.754915393012804,13055.392846764607,0.6201249086121744
220.0,3.6666666666666665,24.533333333333335,False,1840.0000000000002,0.0,20000.0,0.0,28.7024689252828,-0.11916824267735454,32.77737208634363,32.951944695803526,1.1755763660746725,300.2670781542138,101324.88407289745,-0.11592710255354177,537.2637740503965,28.030458630120524,15235.469704327756,298.6623851216084,25.512385121608418,30.0,101325.0,282.59656252253075,27.1170781542138,7.786238508366813,13214.229993279183,0.6383677022510936
