time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
150.0,2.5,28.0,False,2100.0,0.0,20000.0,0.0,27.111401826769907,-0.08993606158891186,30.791775696263883,31.00905175787769,1.1766160616398982,300.0019003044616,101324.93397146797,-0.06602853203366976,555.4109141839853,26.354435205192676,15248.944158853079,298.65763258606376,25.507632586063778,30.0,101325.0,292.4001911124083,26.85190030446165,7.320676445886854,10982.782691013323,0.4034348576492556
155.0,2.5833333333333335,28.8,False,2160.0,0.0,20000.0,0.0,27.2391621056463,-0.09027553893302802,30.939265078655495,31.155477812145584,1.1765325485214992,300.02319368427436,101324.93347205772,-0.0665279422828462,554.091166811471,26.480761498096598,15247.86182883863,298.65795197331363,25.507951973313652,30.0,101325.0,291.6846958460942,26.873193684274383,7.3557670828046104,11141.474222118553,0.41879892495004156
160.0,2.6666666666666665,29.6,False,2220.0,0.0,20000.0,0.0,27.365403343147705,0.007775049669725934,30.98132759784873,31.311163287143657,1.1764508238913758,300.0442338905246,101325.0004934808,0.0004934807948302478,552.7792800709095,26.607160867137186,15246.802677632231,298.6582748233796,25.508274823379622,30.0,101325.0,290.97387925941337,26.894233890524617,7.390878018649218,11301.780193084684,0.4343845182939327
165.0,2.75,30.400000000000002,False,2280.0,0.0,20000.0,0.0,27.489269749881828,-0.06663199750759619,31.205835613976273,31.448283773977145,1.1763694578087867,300.06487829164695,101324.96375654619,-0.03624345381103922,551.4754266390597,26.733339228779023,15245.748173201875,298.6586010843635,25.508601084363534,30.0,101325.0,290.2674753928221,26.91487829164697,7.425927563549729,11463.332206172394,0.4501936241267501
170.0,2.8333333333333335,31.2,False,2340.0,0.0,20000.0,0.0,27.611452211008782,-0.07550525939461702,31.36253207724077,31.594005702551822,1.1762895100147142,300.0852420351681,101324.9534608637,-0.04653913629590534,550.1796660049429,26.859038896093374,15244.712049790694,298.6589307028449,25.508930702844907,30.0,101325.0,289.56577492630373,26.93524203516813,7.460844137803715,11625.794842507456,0.4662277401327778
175.0,2.9166666666666665,32.0,False,2400.0,0.0,20000.0,0.0,27.731871731851356,-0.07999458984331749,31.51334314061051,31.738951661243107,1.1762107780222757,300.10531195530854,101324.94776216813,-0.052237831871025264,548.8920179070142,26.98406803805195,15243.691683168694,298.65926363027893,25.50926363027895,30.0,101325.0,288.8687351831451,26.95531195530856,7.495574455014431,11788.906413117587,0.48248794933807293
180.0,3.0,32.8,False,2460.0,0.0,20000.0,0.0,27.850455038425594,-0.09411980687693734,31.67438608706417,31.882908121814094,1.1761330889604278,300.1250758397376,101324.9276854037,-0.07231459629838355,547.6125820889511,27.10824856564071,15242.684832927143,298.6595998151409,25.509599815140916,30.0,101325.0,288.17636333694657,26.9750758397376,7.530069046011309,11952.414011637065,0.4989749774108192
185.0,3.0833333333333335,33.6,False,2520.0,0.0,20000.0,0.0,27.967430144706213,-0.09076128803686999,31.813924857648292,32.0257244916091,1.1760567522231833,300.14457169078435,101324.9327541926,-0.06724580739683006,546.3414100019468,27.23144476749834,15241.695508812454,298.65993920874564,25.509939208745664,30.0,101325.0,287.4887594459882,26.99457169078437,7.564290213193983,12116.112603215606,0.5156892320044669
190.0,3.1666666666666665,34.400000000000006,False,2580.0000000000005,0.0,20000.0,0.0,28.082542419392553,-0.10504922710699596,31.972736649653946,32.16725957813762,1.1759813178735445,300.16375706989874,101324.90991559089,-0.09008440910838544,545.0786379129279,27.353546429039977,15240.717879641137,298.6602817631207,25.5102817631207,30.0,101325.0,286.8058823225801,27.01375706989876,7.598207341399994,12279.824899890098,0.5326308552705126
195.0,3.25,35.2,False,2640.0,0.0,20000.0,0.0,28.196149528395836,-0.09661053550785978,32.10369836971785,32.307414282486995,1.1759073021317172,300.18269158806595,101324.9238073831,-0.0761926169070648,543.8242995311643,27.47445672283795,15239.758635627055,298.66062742977664,25.51062742977666,30.0,101325.0,286.1278729317904,27.032691588065973,7.631793534121653,12443.386500684497,0.5497997520764671
200.0,3.3333333333333335,36.0,False,2700.0,0.0,20000.0,0.0,28.307879368089175,-0.11129861896187011,32.26010991926043,32.44607926333017,1.1758340707150585,300.20131322801484,101324.89887850953,-0.10112149047199637,542.5785510697193,27.594096881032524,15238.809556467158,298.6609761607898,25.510976160789824,30.0,101325.0,285.45465624871713,27.051313228014862,7.6650269113979235,12606.65316323788,0.5671956129541911
205.0,3.4166666666666665,36.8,False,2760.0,0.0,20000.0,0.0,28.418200409753922,-0.09805567230080345,32.382453727600485,32.58320777185586,1.1757623198323477,300.2197000682923,101324.92151089902,-0.07848910098255146,541.3414080769061,27.712410256948797,15237.879665027227,298.66132791001485,25.51132791001487,30.0,101325.0,284.7864069287384,27.06970006829232,7.697891738041332,12769.507559206299,0.5848179467892217
210.0,3.5,37.6,False,2820.0,0.0,20000.0,0.0,28.52669251194243,-0.1066949371912225,32.52867141841523,32.71871949858402,1.1756913412272574,300.2377820853237,101324.90707094186,-0.09292905814072583,540.1130309853463,27.82934461729577,15236.959782305255,298.6616826305562,25.51168263055621,30.0,101325.0,284.1230349185476,27.087782085323738,7.730373504804381,12931.835954189333,0.6026661020068576
215.0,3.5833333333333335,38.4,False,2880.0,0.0,20000.0,0.0,28.63382206896074,-0.0845747879793265,32.637423448233484,32.852590237100266,1.1756218285895543,300.25563701149343,101324.94160902235,-0.05839097764692269,538.8934333946497,27.944862402321142,15236.058898520623,298.66204027679817,25.51204027679819,30.0,101325.0,283.46471252492245,27.105637011493457,7.76246177842254,13093.542945375259,0.6207392817982219
220.0,3.6666666666666665,39.2,False,2940.0,0.0,20000.0,0.0,28.73904036398733,-0.10137612400949575,32.78981762739348,32.98476656575506,1.17555287470332,300.27317339399787,101324.91610515495,-0.08389484505460132,537.682789314304,28.058939138811247,15235.165256155025,298.662400804479,25.512400804479,30.0,101325.0,282.81130979913166,27.123173393997888,7.794149760780902,13254.550116169901,0.6390365686465171
225.0,3.75,40.0,False,3000.0,0.0,20000.0,0.0,28.843032049974,-0.07132736420663079,32.88594714259186,33.115243308840455,1.1754855164674543,300.2905053416623,101324.95846862951,-0.04153137048706412,536.4810737903513,28.171545157236583,15234.292293418206,298.6627641675758,25.512764167575824,30.0,101325.0,282.16306077669316,27.140505341662333,7.825429210343495,13414.770712949092,0.6575569303334053
230.0,3.8333333333333335,40.800000000000004,False,3060.0000000000005,0.0,20000.0,0.0,28.944849759408612,-0.11964504607669481,33.07160614112959,33.24397006557542,1.1754182189348403,300.3074749599014,101324.88314337101,-0.11685662898526061,535.2885149125232,28.282673800735353,15233.42011739553,298.66313032349876,25.513130323498785,30.0,101325.0,281.5197144048447,27.157474959901435,7.8562982779820425,13574.150005411318,0.6762992363878222
235.0,3.9166666666666665,41.6,False,3120.0,0.0,20000.0,0.0,29.04575123409836,-0.09362523008544431,33.16896731825884,33.37098303508177,1.175352925871689,300.3242918723497,101324.9284433983,-0.07155660170246847,534.1049933447177,28.392308642387142,15232.573919297089,298.66349922771786,25.513499227717887,30.0,101325.0,280.8816715157877,27.174291872349727,7.886752400663095,13732.61904931871,0.6952622704536069
240.0,4.0,42.4,False,3180.0,0.0,20000.0,0.0,29.144728930207407,-0.11237916273612329,33.316712327235926,33.49622524578362,1.1752880035438062,300.34078815503455,101324.89690550027,-0.10309449973283336,532.9307378847752,28.50044001536949,15231.73252592773,298.6638708364506,25.51387083645062,30.0,101325.0,280.2486588839779,27.190788155034568,7.916788893158192,13890.118334403393,0.7144447269700807
245.0,4.083333333333333,43.2,False,3240.0,0.0,20000.0,0.0,29.242439078684242,-0.10407429100641304,33.431207606653246,33.61973389155765,1.1752244509445833,300.3570731797807,101324.9115799343,-0.08842006570193917,531.7657164808074,28.60707489921256,15230.9088842418,298.66424510871104,25.514245108711066,30.0,101325.0,279.6208959538597,27.207073179780707,7.946409694225711,14046.612749210462,0.7338452346670347
250.0,4.166666666666667,44.0,False,3300.0,0.0,20000.0,0.0,29.338459478547065,-0.11740734374586724,33.56914481434512,33.741478467263455,1.1751615572700156,300.3730765797578,101324.88747359702,-0.11252640298334882,530.6100582177168,28.712204086770267,15230.093782219401,298.664622000718,25.51462200071802,30.0,101325.0,278.99827891555117,27.223076579757844,7.975612246325075,14202.043786934497,0.7534623572615798
255.0,4.25,44.800000000000004,False,3360.0000000000005,0.0,20000.0,0.0,29.433110286371516,-0.11983628284355573,33.692637265304704,33.86147813593601,1.1750997882683922,300.38885171439523,101324.88276951277,-0.11723048723069951,529.463775837849,28.815832045918185,15229.293255958364,298.66500147106217,25.51500147106219,30.0,101325.0,278.38092299178334,27.238851714395253,8.00439779053283,14356.373314167162,0.773294591359567
