time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
3115.0,51.916666666666664,81.6,False,6120.0,20455.67659332761,20000.0,0.0,66.90619606339271,-0.41932113516463165,77.58669374650731,77.48638345573423,1.151150435920976,306.63436601056543,101323.56465131106,-1.4353486889449414,426.6034621470987,67.3121262328684,14918.90964953585,301.7473902692412,28.597390269241203,35.0,101325.0,219.72775979284634,33.48436601056545,18.697812842463442,182991.60981964789,145.84578042723214
3120.0,52.0,80.8,False,6060.0,19895.28263711453,20000.0,0.0,66.84523648180789,-0.41896412376440617,77.50937654809344,77.41166296903003,1.1511886068119697,306.6242060803013,101323.56709439182,-1.4329056081769522,426.56126481094464,67.24498706029509,14919.404344283128,301.748337215209,28.59833721520903,35.0,101325.0,219.71331070813645,33.474206080301315,18.679163072304192,182444.5915172347,146.09955556704944
3125.0,52.083333333333336,80.0,False,6000.0,19350.240966352743,20000.0,0.0,66.78526650483082,-0.4188276796213925,77.43348371786844,77.33807233276424,1.1512261438084461,306.61421108413845,101323.56802754925,-1.4319724507513456,426.5190620484559,67.17887076201825,14919.890823757461,301.7492823035323,28.599282303532334,35.0,101325.0,219.6987364152292,33.46421108413847,18.660797433893958,181906.9735318053,146.35257748722236
3130.0,52.166666666666664,79.2,False,5940.0,18820.130997154854,20000.0,0.0,66.72620066592026,-0.421038515886064,77.36144831488204,77.26560113395087,1.151262934602901,306.60436677765335,101323.552869944,-1.4471300559962401,426.47685006894864,67.11377463098964,14920.367632453597,301.7502255624484,28.60022556244843,35.0,101325.0,219.68401356660775,33.45436677765338,18.6427151752749,181378.6837837861,146.60485919369154
3135.0,52.25,78.4,False,5880.0,18304.543667748974,20000.0,0.0,66.66826700545175,-0.41904645232071924,77.28575545816571,77.19426259068119,1.1512993466395636,306.59471116757527,101323.56653119018,-1.4334688098169863,426.43462255290626,67.0496885245331,14920.839532448743,301.7511670188437,28.60116701884374,35.0,101325.0,219.66920905749873,33.44471116757529,18.624913479036973,180859.59104484547,146.8564135512114
3140.0,52.333333333333336,77.6,False,5820.0,17803.08112282436,20000.0,0.0,66.61114559204543,-0.4214395176988146,77.21624382629477,77.12402651701602,1.1513349107891773,306.58519093200755,101323.55011210548,-1.4498878945159959,426.39237805143676,66.98661336009668,14921.300443827738,301.75210670125057,28.60210670125059,35.0,101325.0,219.65423266069865,33.43519093200757,18.607392600026856,180349.65488259046,147.10725330532767
3145.0,52.416666666666664,76.8,False,5760.0,17315.356406524515,20000.0,0.0,66.555074221356,-0.4213847404476415,77.14507307093707,77.05490564585476,1.151370010751711,306.5758457035593,101323.55048898382,-1.4495110161806224,426.3501105032842,66.92453766061428,14921.755339342175,301.75304463600736,28.603044636007382,35.0,101325.0,219.6391544968275,33.42584570355933,18.590149350170634,179848.73571195907,147.3573910765739
3150.0,52.5,76.0,False,5700.0,16840.993163850995,20000.0,0.0,66.49998426578964,-0.420509843085867,77.07410135848757,76.98688812446524,1.1514045625648506,306.56666404429825,101323.55650181117,-1.4434981888334733,426.3078166285134,66.86345584124703,14922.203130840462,301.7539808502256,28.60398085022564,35.0,101325.0,219.62395688604823,33.41666404429827,18.573182178124178,179356.74286444063,147.60683932558527
3155.0,52.583333333333336,75.2,False,5640.0,16379.625350247294,20000.0,0.0,66.44571260450664,-0.4230318634675242,77.00815480885244,76.91995440337986,1.1514383385064058,306.55761876741775,101323.53913504074,-1.4608649592555594,426.2654940748221,66.80336395881778,14922.64086704302,301.7549153710818,28.604915371081802,35.0,101325.0,219.60859521395412,33.40761876741777,18.556489988560497,178873.59998555615,147.8556103970089
3160.0,52.666666666666664,74.4,False,5580.0,15930.896949138956,20000.0,0.0,66.39252789736736,-0.42127529016533105,76.9384254167262,76.85411782636692,1.1514717709106521,306.5487546495612,101323.5512418767,-1.4487581232970115,426.2231370393548,66.74424833323194,14923.07415100205,301.755848223951,28.605848223951,35.0,101325.0,219.59314898260672,33.398754649561226,18.540068981453317,178399.15366027286,148.1037164759296
