sample,station_volume_m3,passenger_heat_W_per_person,passenger_co2_L_s_person,train_direct_heat_W,structure_outdoor_UA_W_K,structure_capacitance_J_K,base_airflow_m3_s,maximum_airflow_m3_s,leakage_coefficient,outdoor_temperature_C,scenario,maximum_air_temperature_C,mean_air_temperature_C,maximum_structure_temperature_C,maximum_co2_ppm,mean_co2_ppm,maximum_absolute_pressure_difference_Pa,mean_ventilation_airflow_m3_s,maximum_ventilation_airflow_m3_s,total_fan_energy_proxy_kWh,total_passenger_heat_kWh,total_train_heat_kWh,time_above_27_C_s,time_above_29_C_s,time_above_1000_ppm_s,time_above_1200_ppm_s,minimum_air_mass_kg,maximum_air_mass_kg,minimum_air_changes_per_hour,mean_air_changes_per_hour,maximum_air_changes_per_hour,solver_function_evaluations,solver_success,analysis_threshold_note
262,1.1740872302144303,62.26250275287974,0.003442686086255794,339377.85585082124,6211.786683839613,1394872911.668241,34.34783170554668,103.91228040747801,0.24229753474058585,31.748194645332404,baseline,31.453767042198137,30.144506949770005,26.0490788425696,600.0,445.8992022175989,5.346300116492785,55.94166932464063,63.27441965714917,109.76291902033799,8.758258720571751,70.90316406408445,3497.5,3107.5,0.0,0.0,17633.692944749222,17954.587015590147,5.914760220308453,13.23526241516136,14.970120814048364,7802,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
263,0.8255731234563946,82.92667979052311,0.005875022243697577,221299.16181406952,6988.01546176444,1916719974.2256403,34.421622680143514,65.28999367634405,0.3570303462131674,32.623482754618635,baseline,31.858500826467377,30.70613660021373,25.96510836032121,600.0,445.4052008034147,1.5726217183691915,59.29248646432177,65.2443819712015,129.54032046790994,11.665019623866918,56.143327309490495,3537.5,3347.5,0.0,0.0,12382.486068961436,12624.977174926948,8.411664875148082,19.949941030085135,21.952555045116018,28022,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
264,1.1225933008704088,83.34645844062928,0.00526494217662014,367422.32120163477,6513.147541858761,1544162648.957369,28.434048273303794,78.32643393522413,0.38808414673503266,29.759925927802726,baseline,30.23690302855931,28.88253925656851,25.8621522836371,600.0,456.66732964823643,4.430663776292931,42.58591441560137,49.88504966981688,48.81740984249266,11.724068487315186,74.40872223293616,3397.5,1982.5,0.0,0.0,16927.825652932137,17167.12232694599,6.186073299261658,10.53758352363975,12.343702951791832,32750,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
265,1.0008365318948227,82.49417195847003,0.003087324642060471,242730.40688535635,5278.480678851578,1113426330.0113437,21.91238693177054,88.49984881077128,0.27732723792440833,34.836248402108254,baseline,33.32783381763534,31.880943392817443,26.42161789524073,600.0,446.04525856242464,4.2925160797458375,53.92160711145821,62.4454704623336,101.99809217447711,11.604180188824785,58.82223294340135,3522.5,3322.5,0.0,0.0,14938.92276098897,15305.171658331692,6.310412638988282,14.965704908143113,17.331465693478272,18866,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
266,1.128115842516705,88.75884646066159,0.005285840872007499,190063.99456719495,6442.912618315564,1468516414.604596,19.158731145169764,69.61300832467379,0.5406475546974698,35.64663803361955,baseline,33.62033613869454,32.17433074749684,26.273975248299223,600.0,454.465822296508,1.4577483648608904,52.93155748034897,61.534809279011625,98.38617116700424,12.485411068799731,52.23893140363117,3517.5,3292.5,0.0,0.0,16822.922435877503,17251.575127371678,5.020550601344734,13.033422505978436,15.151815029359554,32774,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
267,1.0396409106702715,71.23118386607588,0.00572019045147378,199342.75263297907,3031.1124475447473,1298803892.8031428,36.59233999380814,112.89246326470328,0.2940145963173677,34.85181759481013,baseline,33.42418450635955,32.287518489849866,26.286719634134954,600.0,444.46667526976324,4.8393357469612965,70.90704569371182,77.78616129626486,223.24144800838232,10.019853197161341,53.39877616185419,3542.5,3417.5,0.0,0.0,15513.238968279238,15898.582929130089,6.679656767226735,18.945389104482302,20.783394347967437,11006,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
268,1.0924851299502938,74.09863278473014,0.0058910751303512116,354187.2079241484,7868.422841371338,1105743491.238809,33.34300924232151,111.11386030893581,0.2399801017921781,30.3410023945393,baseline,30.63317358430703,29.30081671098924,26.076947483150434,600.0,452.9616666277073,8.815738655437599,49.93426272859899,57.1624660042375,77.89575497086226,10.423207678385372,72.75433307325035,3462.5,2682.5,0.0,0.0,16452.821036904257,16706.69676336437,6.356557406653585,12.69640030373048,14.534259866472787,11012,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
269,0.9871432356703451,69.65752979158077,0.0030067087950785025,274576.01948218874,7831.997813026507,1852256530.2325344,23.051826037909727,76.93831064417105,0.3583029326949887,28.278588411676832,baseline,28.969382344777955,27.91159564093495,25.72050409448144,600.0,455.54115642911574,3.4126104888273403,31.503539475027363,37.27699415953051,19.801008433843215,9.798492524015694,62.802934518005394,2882.5,0.0,0.0,0.0,14947.597948010716,15095.768581400405,6.488596871590297,8.864957861525555,10.48958269246301,73136,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
270,0.9121943934779969,88.46330580624615,0.005766742858148358,268859.0491897906,3753.10104477225,1073891067.6538477,32.53535611164257,91.05452554257644,0.5620318148870492,35.99585651787037,baseline,34.67973310967574,33.19939044351951,26.588475582566502,600.0,443.32645101898856,1.7342830994457472,72.30494901325217,80.8641108206087,238.65645049248377,12.443838350078625,62.088313231455636,3552.5,3447.5,0.0,0.0,13556.300714258581,13949.622473828415,7.612899721918705,22.01801304945334,24.624414671176613,47054,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
271,0.9899645688984482,99.198607034242,0.0031642394733511357,152447.35787724605,6303.565822534589,1208583157.560119,31.26085280492906,100.91241453233414,0.48030401037350734,35.66256381011209,baseline,33.93195463371757,32.76212335919729,26.490929974107075,600.0,440.4382794046526,2.038736992093618,68.43950313065828,75.528423480278,202.56761925301112,13.953937389483375,47.53685181738756,3547.5,3422.5,0.0,0.0,14747.739915637907,15138.913478679206,7.014841402022757,19.20369040379231,21.19279648235847,20270,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
272,1.1619156367014571,81.20992318812677,0.005997700814411368,278240.7137727781,7016.118278666655,1585693109.8180318,22.652675762557212,60.89819330991492,0.40289412146477177,35.793247319755025,baseline,34.029871079588986,32.47181902038263,26.259336575428676,600.0,453.8476624163188,2.807040182655328,56.131902527882225,60.8981933098154,114.24858727749805,11.42352919512983,63.26102130432907,3522.5,3332.5,0.0,0.0,17303.746200213147,17768.45439339379,5.567432705900295,13.419386618204378,14.558858039216231,27914,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
273,1.0882230159874968,75.27029806600899,0.0033914762906458256,247822.49422186398,4892.551747273166,1623386430.6820273,22.61004960072385,63.3971059418703,0.5320398422919795,30.841274125309113,baseline,30.364008109893803,29.236076193416714,25.87244840211787,600.0,454.3120923224112,0.6700208793190541,38.904312629633246,45.468767012533604,37.745416308214324,10.58802192795193,59.45874386046481,3427.5,2672.5,0.0,0.0,16402.22946177148,16641.51890089718,5.822260461191532,9.930642294332452,11.606272678928734,56138,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
274,0.8408871456257119,97.89318384991807,0.004655802037351516,393022.01617114915,4226.910947739585,1951694653.766688,36.45334529669596,93.34177114314232,0.3671017727340029,31.118877263955795,baseline,31.6190665625993,29.916770294333567,25.856108113940138,600.0,443.5046586962353,4.481641085832962,56.683002570693354,65.53867750360354,113.5091401416781,13.770307861555144,77.60868410412544,3517.5,3077.5,0.0,0.0,12622.397659416238,12859.165007416588,8.25847378042272,18.72460362102819,21.64997799068361,21758,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
275,0.8020926971232124,96.75359457118063,0.0052348866359613975,273915.8431844148,7615.602537734842,1100705036.0911298,27.84115547382494,70.9678134656269,0.5166117062877621,35.11111418865004,baseline,34.03429007446425,32.46139775052281,26.57029525440396,600.0,443.72092822248067,1.567983256682055,63.151627550506674,70.90357723437853,159.605867595045,13.610005636346076,62.72041248078366,3547.5,3427.5,0.0,0.0,11945.095077474874,12265.905594116655,8.657907582691383,21.87043820115336,24.5550647590988,55310,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
276,0.8594788782097234,76.80561049984287,0.003717530590405342,298240.9555762392,3594.0865746835975,1166404871.7315361,16.054232471861372,74.01069213989223,0.21093473841233867,29.947931632297397,baseline,30.163272577714963,28.73647390567593,25.923380084598023,600.0,460.25604704143274,9.267675968716503,29.435764945226822,37.1573350922557,17.0889335636336,10.803989210311233,65.7610515297617,3322.5,1762.5,0.0,0.0,12963.670263864642,13143.476830132908,5.287328340768875,9.513440738306226,12.00900014153979,15542,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
277,1.1840180632308823,65.59516849648668,0.00417494299246614,285806.03506587434,3601.0441737434153,1189685811.8829613,38.11605444929231,91.20160349929877,0.3732355530654668,31.83772511700588,baseline,31.365784490894384,30.227998476945473,26.10408911032073,600.0,445.6966058777864,1.240527176472824,60.175804111054376,66.77512940488239,135.62609919873532,9.227053701839127,64.20668646596609,3507.5,3187.5,0.0,0.0,17787.491159403915,18106.453078811548,5.865150760871698,14.117606530720675,15.665848041454083,15842,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
278,0.9976729122810944,82.71194016447159,0.0030567785303527327,233338.4822294744,6247.314498673693,1860791443.394889,22.92215141447268,102.8006506282104,0.4006882827416439,33.69852514042358,baseline,32.38663745455136,31.064501445399,26.00855095426016,600.0,446.77379935119876,1.615313871880062,50.07459143884211,57.83682632452048,80.9088149114609,11.634812916469002,57.6482423614161,3512.5,3257.5,0.0,0.0,14937.778534133384,15256.792387884696,6.522861015490652,13.94205311358866,16.1032587858996,30848,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
279,1.1244591295538304,61.82266941489734,0.00357802966193498,397154.9929478424,4634.475397217729,1543328853.9867692,38.480372710049785,70.11377212722694,0.3800099768202439,32.49073748091767,baseline,32.29395958243566,30.784633228892382,26.042232043173613,600.0,442.8393846432553,3.059912345954217,63.606159739043164,70.09433690978916,160.52977090150253,8.696388831028894,78.12530620121211,3522.5,3292.5,0.0,0.0,16841.609640888095,17195.655286500078,6.175808672743759,15.712778918252308,17.31556855190796,14372,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
280,1.0479169497278784,61.16416512618761,0.003923530337776395,366178.0594268256,5760.2185419401785,1345495367.6504974,38.61987190063084,91.67711339527055,0.1698456795885995,29.03187098099753,baseline,29.809921384941163,28.532857356377825,25.85869254004649,600.0,446.20300264120556,21.78118555416586,50.61132529885247,57.31966600152176,80.10290064956497,8.603759227750393,74.253189511085,3412.5,1175.0,0.0,0.0,15825.512427158625,16025.143255807938,6.626903445208867,13.415854639582086,15.194075684148245,9872,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
281,1.1677896987569527,97.74539902643303,0.0035932523834254783,210807.0412217311,5216.240211813558,806454530.7289379,26.523935910327136,103.50022249541337,0.5249571480638621,34.48342206551761,baseline,33.076366413466076,31.77820141395694,26.715054589602573,600.0,447.33226661115214,1.0897323379613226,57.88440661276382,65.66102493327135,124.78802327880963,13.749519463051579,54.8318122354482,3517.5,3312.5,0.0,0.0,17445.53141526539,17858.282777176748,5.946656706970802,13.768747792512677,15.618542972240604,39698,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
282,1.046660502387133,64.99099123788427,0.0033672352963280924,212939.6755691514,5900.67229774396,1012974854.9388843,39.66135557928489,100.45748823466322,0.5138189476840993,32.46682041157171,baseline,31.681168535413747,30.67577288387833,26.318207610285356,600.0,441.0626040741425,0.8031830500694923,64.3689432341179,70.43407552435556,165.40718211960558,9.14206610079572,55.09839152887573,3527.5,3317.5,0.0,0.0,15707.594707593522,16005.92918675976,6.634858608504051,17.083153485487834,18.6928052929918,47444,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
283,1.0607316083713116,79.90541607302117,0.003675729824578744,327693.5988328826,5005.900295666321,1205617930.2761834,26.74750555344825,94.17498977668782,0.5899750391357147,30.656971110991115,baseline,30.69659135153387,29.356144123788436,26.006370984713385,600.0,451.03024936653867,1.2264335824147565,43.720805902380285,51.10597078137401,53.08973434393925,11.240028527604977,69.44263193684213,3452.5,2682.5,0.0,0.0,15970.486944831284,16221.109873762365,6.546844074069984,11.44933196142249,13.383312878385288,67868,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
284,1.1332321316371048,76.35688553976279,0.004476937158606899,333109.3354622368,6091.096982094628,827204675.2980404,23.156424595691277,69.33972546602956,0.5281914550815613,35.97873305719905,baseline,34.63620613337383,32.84629462560483,26.922745828806455,600.0,448.8509402597087,1.6499982186942361,60.68906236801683,69.32811827661575,146.48262719949508,10.740868565926633,70.11959901551141,3527.5,3352.5,0.0,0.0,16843.562644246813,17329.81536016286,5.8093854051814295,14.876098558598887,16.993703315288805,26276,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
285,1.0444220164895557,60.53104684625921,0.003420071381282628,181175.7927505016,4049.3068144715317,929724110.5219923,24.395074619835253,100.2318685524962,0.2703737057038035,30.01140207768889,baseline,29.62973367436871,28.737961467126873,26.0306228874324,600.0,453.54734428809763,1.1876901848736452,37.71662520727511,43.007406395384656,33.832725757592236,8.514700589707129,51.12790617654449,3397.5,1847.5,0.0,0.0,15780.222978667816,15971.697411814142,6.498937425625591,10.031232748777434,11.438385621790657,22754,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
286,1.1950592024865114,71.7981115636288,0.00489012287730741,276752.36167128955,4330.139533579116,1124541710.5195549,37.619987616705636,88.83975605392361,0.5927136789713694,33.92386538624087,baseline,32.926315557938665,31.68053835216121,26.351259588704863,600.0,445.2631455893489,0.9240173406287795,68.31553836154514,75.69060706949757,199.97631633515365,10.099601026617117,63.07497729164299,3532.5,3362.5,0.0,0.0,17861.731876367598,18275.29836595451,5.810962695400713,15.879161797406203,17.593411762923353,38714,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
287,1.04107627673245,64.90596581925256,0.00557010681726325,228094.5299523597,6396.655897668467,1659970539.2044253,16.028393910244333,60.83511589930291,0.5382013365752001,28.521657501551132,baseline,28.830769945930342,27.88084765071359,25.737799468047456,600.0,477.8022066142132,1.0315871442580828,24.367899459071584,29.82250726906913,9.507556675349761,9.13010585857486,56.99274832677677,2702.5,0.0,0.0,0.0,15771.300507226886,15920.533091093695,4.277782990739687,6.50179157102508,7.957178529669436,136766,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
288,1.0038675692662204,70.5748784803729,0.00374533036377584,206861.81467845885,3507.803855865553,1560608618.582468,16.578786827340643,89.07099866826718,0.23233296162378522,31.309849572871183,baseline,30.43872160337918,29.277517253942136,25.87848217858675,600.0,460.06219882215873,1.9203812185442075,33.16479709152795,39.922956490343346,24.127603184418643,9.92753290623912,54.33865891753916,3407.5,2667.5,0.0,0.0,15127.024763292386,15351.523430867644,4.73666135912174,9.176951142339822,11.046985155933006,12110,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
289,1.0548312246562948,68.42483162909173,0.0031942435506901816,244229.79381296044,6772.377479284458,1408736869.6367426,19.05467670411322,80.4790322676396,0.34966747281563104,32.542630648413926,baseline,31.46405864914061,30.158656630334367,26.066928048020827,600.0,453.4632677444124,1.3513927517924458,40.851652623638564,48.46293427037899,44.8006096715439,9.625092982492236,59.009656309351854,3467.5,2922.5,0.0,0.0,15841.458872969228,16130.878969183585,5.209549995729698,10.75781700341831,12.76216125532576,17510,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
290,0.9198406561914131,67.12159226508702,0.0030386382636534105,351512.1423605641,5141.09395240153,1116257010.9503217,38.76674121524357,83.93662613373121,0.596575652490817,29.60991486468045,baseline,30.2769279215791,28.912460297758347,25.975940529746254,600.0,441.5180940604836,1.6576155734073836,53.007755803955064,60.18226871424555,92.10227751427084,9.441770645288905,72.41994987780231,3472.5,1792.5,0.0,0.0,13868.422219219618,14066.552021905534,7.5496167707979085,16.00752968799597,18.17412260758938,112778,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
291,1.1209243373859952,70.77587753096178,0.00518304778666393,313542.0845767868,6422.832231911807,1617347067.8307362,15.945913327204646,92.20062568965395,0.5391353240878134,35.68920891487841,baseline,33.9273658183572,32.13919093445851,26.203574140106127,600.0,457.1768142075324,1.4833765225776006,49.53068405160515,59.93678901540315,83.04363141824754,9.955806772688623,67.67369265483015,3502.5,3242.5,0.0,0.0,16699.011511544486,17141.59990464584,4.326853670339535,12.274265879312681,14.853016840244603,33122,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
292,1.1360492032916005,86.69422772284992,0.005717692717194497,156078.98500184523,4175.144372715951,1587506480.1522017,24.64990742318885,60.01051915973293,0.41514751201522127,34.3113318085289,baseline,32.585254390165005,31.41717192378292,26.092669680730182,600.0,453.35767213451743,1.82460798228567,53.798773000440704,60.007445476092805,99.99674822059634,12.194988033014221,47.99080520796246,3517.5,3287.5,0.0,0.0,16998.582802765177,17372.895087842517,6.049881501310757,13.15445102899974,14.672546581762534,20102,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
293,1.018000480872711,83.22039559434042,0.0044201173980527855,260723.51924299903,3793.292293402522,1937336369.803146,30.860910311497847,74.42328744953765,0.48857473614634106,30.790326564043877,baseline,30.536887702586455,29.412899058898716,25.816248599479025,600.0,449.2900689020339,0.8056513871415518,48.13963508075647,54.566681732506886,69.73645793700848,11.706335646937221,61.071371988106684,3477.5,2692.5,0.0,0.0,15335.14305929044,15567.649272876877,6.821651438210632,13.135672435343094,14.889395316757499,43526,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
294,0.8924081306113059,77.10147829062926,0.0047814675157578,251838.23683307128,7919.062396706002,1547470840.633113,39.257797234421595,86.1661379498842,0.24429751405447567,35.66558033348889,baseline,34.416256545184865,33.083605879762224,26.347503039222147,600.0,439.38841272349714,8.718312725788564,78.27706759138687,85.86923228123882,299.2542225790613,10.845607946215184,59.960711686865714,3557.5,3467.5,0.0,0.0,13273.527792720986,13647.04344118834,7.7816911413474585,24.365118537862056,26.728313766288935,11108,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
295,1.0646844719139485,93.32170418568994,0.0047167874218050805,229018.51734558932,7644.811044709566,1153345367.1486194,29.920326479006178,68.35337513663278,0.3326233642738551,35.270525850398265,baseline,33.77609645557652,32.454105351939,26.528647983023404,600.0,445.57994424711876,3.6669456523668487,63.962916537366155,68.35337495092988,165.2742938011629,13.127253055453718,57.10824675093046,3537.5,3392.5,0.0,0.0,15868.80214925692,16281.558561569036,6.522537547636666,16.68802099085284,17.833498185005105,19262,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
296,1.096282393023554,90.82249463334638,0.0033621046208335494,356555.4807633157,7074.459428795904,1058830010.5701816,27.568876290591582,110.1822602918461,0.23454758773747308,31.903898022788,baseline,31.713668360038753,30.210319595832317,26.239456973466417,600.0,448.23536796607686,7.117569341105991,49.60754909468181,57.90067429799573,77.94907591955823,12.775697578424058,73.05036717814626,3487.5,3027.5,0.0,0.0,16451.26196403957,16764.765949805893,6.334539794342243,12.569639753601933,14.67096501839612,8300,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
297,1.185581771327763,95.15429412847536,0.004967191727236682,361163.8565982826,3852.9417080359117,866809881.1949021,28.16080005986057,61.70319887882341,0.5672665342487648,28.398951798944672,baseline,29.39513290972252,28.16407656046042,25.951941901660803,600.0,459.79143641892415,2.501353527928586,38.0670459012311,44.65746619180617,34.75202151171109,13.3850373740722,73.62641415751713,3127.5,560.0,0.0,0.0,17927.158553816902,18130.365895823703,5.857414994384728,8.918979418152109,10.46309248332458,142106,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
298,0.8328516251318989,62.46532058399727,0.004751153368136422,209176.5791667145,7660.216968092556,1337716980.0714583,33.048786988588866,118.2568659789263,0.37311461791667666,33.67205833310154,baseline,32.56665703563027,31.41052401071404,26.25814438688991,600.0,442.54230070480406,2.0388640643359395,62.1789972628552,69.01830228385303,150.14464828189296,8.786788428815616,54.628004478571114,3542.5,3397.5,0.0,0.0,12462.621141445741,12736.282781795777,8.338153201471693,20.738320203663033,23.019407125930005,34076,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
299,0.8422129890616206,87.91718774604837,0.005006500177286013,399421.5479432307,3529.801848102821,1439702143.4832458,28.668721443804934,81.9488026099054,0.30755306942014526,32.35716751200822,baseline,32.44963710101467,30.604242473353683,26.043506075943696,600.0,446.7505152979875,5.358568549156189,53.04379217913365,62.728021369762196,94.74645644380914,12.367017742944137,78.40862557563563,3522.5,3252.5,0.0,0.0,12607.85706526973,12879.440307859744,8.245472979681573,17.49484620611565,20.6888882109305,13802,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
300,0.9407747605323612,73.2461810580052,0.004141976785240077,305654.85035522905,4800.964431550366,1269877879.3832307,37.74117315539442,108.99119930410461,0.30659181169951205,29.50431407938134,baseline,29.979634387371334,28.783437762671753,25.90296611078014,600.0,445.1275703112236,4.417866689909715,51.22519367643702,57.671053504196124,83.0012778105965,10.303296135492731,66.68778837713543,3457.5,1612.5,0.0,0.0,14198.187003740466,14386.684281511452,7.381622823846544,15.125002351917889,17.028238592873972,26666,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
301,1.1236813507527565,91.5027056469421,0.005743525184976754,186364.0623210765,4087.35393469214,1944435643.138417,23.74799440682498,68.42879012851019,0.37773959767809,33.6813492111413,baseline,32.18476296828828,30.981598629498137,25.95092545527814,600.0,454.99591186690935,1.8131635046738666,50.4017303325399,57.56592942831953,82.42409379872821,12.871380594336523,51.77643987286637,3507.5,3232.5,0.0,0.0,16835.583433774602,17183.761198221633,5.940369843908909,12.459475845664608,14.23048975725982,25364,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
302,1.158524542139543,68.72085310084086,0.0037612340749835884,203833.66103926813,6111.2405410615775,816347685.1000967,18.02727029949947,116.08826306693827,0.24859339164084665,30.089692796877138,baseline,29.69025393152043,28.681606946943518,26.126956188884606,600.0,464.58130521242936,2.458395995563478,31.070038891674454,37.00500859776176,19.653285772727777,9.666733336184947,53.96013971264032,3297.5,1847.5,0.0,0.0,17500.70684707097,17716.596489804408,4.356132227809396,7.449618928969497,8.872638154000976,19832,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
303,0.8129371179764313,63.44343470872582,0.005405904838416176,165689.8234898577,3004.771301349132,1466169204.242279,35.49195056949128,89.32315693417809,0.24684174016066632,29.24712916667419,baseline,29.21423839595309,28.437307491759686,25.8012806713524,600.0,448.33154256724737,1.2506792454514652,46.93675002578386,51.5762599492096,63.440098685358144,8.924376482360765,49.19216001896401,3452.5,655.0,0.0,0.0,12299.58732270114,12431.742588874906,8.542412802764627,16.038123773616753,17.623428132353784,27644,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
304,0.9301140651601288,60.76203579100861,0.0035064210347149614,304696.63693744305,7605.841900664693,1996036080.3409867,17.26604002725466,88.36397747345306,0.4691439826802005,30.14256486945601,baseline,30.169431226440906,28.800867590154304,25.790506763937685,599.9999999999999,459.0879855234347,1.9652925425762078,31.019885925192728,38.50295809080988,19.770474326727033,8.547193034601879,66.56801169991219,3347.5,1887.5,0.0,0.0,14028.275596121128,14223.656886457944,5.24676047738441,9.264062658526466,11.498875822821555,62156,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
305,1.1671141566920384,64.32152570599125,0.004838302652672629,336488.3745958648,5863.305155768994,1670262540.7750862,16.447861341874912,102.23411050215793,0.3548389760236447,29.207806303347596,baseline,29.605616116179704,28.33396991526079,25.77899851499268,600.0,473.65656611994063,5.189621878002072,27.457970857276255,34.422170587097845,13.884174624393898,9.047894615976103,70.5419789072149,3032.5,1015.0,0.0,0.0,17635.894656256343,17847.952131825143,3.920571356342806,6.535105485001621,8.192612519646296,43712,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
306,1.1120377105875126,73.67009906485843,0.005965578383840465,298980.3047376948,3766.1583764952047,1988471525.482636,18.855237320738564,91.14722261273941,0.1959822595046064,29.493243739493263,baseline,29.674607841077545,28.474566464039935,25.734402922860454,600.0,471.5991999614513,11.2880372354266,30.670600065764344,37.346354611433604,18.870427477865597,10.362927268456753,65.85347017494365,3232.5,1282.5,0.0,0.0,16799.84110772865,17005.702238763475,4.729376146630761,7.661260988062982,9.328808990285138,13652,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
307,1.1557831922775264,96.54575964067342,0.0038478341165997234,380059.98621153424,7263.359658469061,934446841.5968622,17.85299998171039,62.31629560540037,0.4421924193910741,29.5970628126632,baseline,30.195034225423967,28.714617535687516,26.06386604516149,600.0,465.3630294198739,4.284548567418824,31.101078863299012,39.10040369022403,20.191218498692137,13.580770189454725,75.98843035917358,3222.5,1832.5,0.0,0.0,17430.694547568077,17674.674728481135,4.308494397380586,7.474748405117986,9.397284300251751,61334,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
308,0.8497271204900333,98.38879348044739,0.003779648250058259,293373.1747718904,5810.316184102517,1043678926.8631222,19.149758924818414,73.13042453287657,0.4667534354815468,29.29463863798388,baseline,29.877995990653403,28.50943633563279,25.958341113585504,600.0,457.3652529511621,2.0736197876685765,31.163506549372094,38.510508826167815,19.76485425679614,13.8400236162496,65.15257892921811,3292.5,1315.0,0.0,0.0,12828.20698233368,12994.349254236222,6.314876925707423,10.187422983575749,12.589175165617025,109898,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
309,0.9595720456740884,81.55877125111085,0.005291849366282316,346311.5579553701,7464.732517915803,1850830158.4958115,35.25121173558654,75.5701503754606,0.5243007718431798,29.267476065443667,baseline,29.978866055637468,28.654479434631895,25.78780164472886,600.0,449.95708793444663,2.2062619963107863,47.9926173930539,54.98553079171524,68.59039180887854,11.472600489322929,71.76987682715307,3432.5,1405.0,0.0,0.0,14481.71172741789,14674.1394918644,7.23702245782499,13.89294599533333,15.917260847802828,97466,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
